Processo;Sei!;Analise Tecnica;Ano;Via;UF;Regiao;Data Finalizacao;Descricao;Qtde Inicial;unid.;Preco Unitario Inicial;Mes Base Inicial;Ano Base Inicial;Preco Total Inicial;Qtde Final;unid.;Preco Unitario Final;Mes Base Final;Ano Base Final;Preco Total Final;Modalidade;Tipo de Indice;Indice Mês base Inicial;Indice Mês base Final;Indice Mês base Economia;Economia;Peso;Variacao Incial x Final;Variacao Ponderada
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Transposição de valeta (ver projeto específico Des. nº DR-134).;28;m;1330,93;Março;2018;42432,60629;28;m;1330,93;Março;2018;42432,60629;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;0;0,000918876;0;0
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Remoção e assentamento de porteira.;12;unid.;187,04;Março;2018;2555,654858;12;und;187,04;Março;2018;2555,654858;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;0;5,53E-05;0;0
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Mata-burro em perfil metálico.;12;unid.;9633,85;Março;2018;131633,8513;12;und;9633,85;Março;2018;131633,8513;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;0;0,002850526;0;0
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Abrigo para parada de ônibus.;6;unid.;12225,27;Março;2018;83521,09353;6;und;10729,76;Março;2018;73304,00789;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-10217,08564;0,001808646;-0,122329405;-0,000221251
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Demolição e remoção de abrigo de parada de ônibus.;5;unid.;360,2;Março;2018;2050,690761;5;m³;635,2;Março;2018;3616,320854;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;1565,630093;4,44E-05;0,763464742;3,39E-05
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Tela galvanizada para vedação de passarela – fornecimento e instalação;1988;m²;97,64;Março;2018;221019,5105;1988;m;97,25;Março;2018;220136,7001;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-882,810417;0,004786169;-0,003994265;-1,91E-05
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Tela antiofuscante;2360;m;68,49;Março;2018;184045,6814;2360;m;165,7;Março;2018;445267,4756;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;261221,7942;0,003985502;1,419331289;0,005656748
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Cravação de estacas de eucalipto (diâmetro 010 e 012 m).;904;m;27,95;Março;2018;28769,79085;904;m;27,95;Março;2018;28769,79085;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;0;0,000623009;0;0
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Furos a trado com diâmetro compatível.;302;m;20,21;Março;2018;6949,59856;302;m;20,22;Março;2018;6953,037253;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;3,438693003;0,000150493;0,000494805;7,45E-08
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Caixa de passagem pré-moldada tipo CEMIG ZB com tampa de concreto.;238;unid.;429,03;Março;2018;116265,558;238;und;429,03;Março;2018;116265,558;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;0;0,002517726;0;0
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Duto corrugado “PEAD” – Ø 100 mm.;18850;m;30,22;Março;2018;648622,8984;18850;m;12,06;Março;2018;258848,1851;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-389774,7133;0,014045903;-0,600926539;-0,008440556
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Eletroduto aço galvanizado DN 4”. Ref: Carboinox ou equivalente.;1560;m;78,54;Março;2018;139508,9138;1560;m;78,54;Março;2018;139508,9138;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;0;0,00302106;0;0
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Espaçador duplo para dutos formação 2 x 2.;80;unid.;13,89;Março;2018;1265,256843;80;und;13,89;Março;2018;1265,256843;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;0;2,74E-05;0;0
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Espaçador simples para dutos formação 1 x 2.;5080;unid.;2,57;Março;2018;14865,62926;5080;und;2,57;Março;2018;14865,62926;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;0;0,000321915;0;0
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Espaçador simples para dutos formação 2 x 2.;80;unid.;6,94;Março;2018;632,1729654;80;und;6,94;Março;2018;632,1729654;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;0;1,37E-05;0;0
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Tampão/ terminal para duto corrugado “PEAD” – Ø 100 mm.;818;unid.;13,55;Março;2018;12620,57264;818;pç;9,81;Março;2018;9137,108311;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-3483,464331;0,000273298;-0,27601476;-7,54E-05
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Fornecimento e instalação de lona plástica preta para impermeabilização espessura 200 micras.;290186;m²;0,81;Março;2018;267638,0993;290186;m²;0,81;Março;2018;267638,0993;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;0;0,005795692;0;0
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Serviço de limpeza do pavimento rígido com vassoura mecânica com escova de aço para aplicação de pintura horizontal nas faixas com largura 060 m.;35345,46;m²;0,05;Março;2018;2012,288018;35345,463;m²;0,05;Março;2018;2012,288018;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;0;4,36E-05;0;0
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Serviço de lavagem a jato de água pressurizada para retirada de impurezas na pista de pavimento rígido para aplicação da pintura horizontal com largura 060 m.;35345,46;m²;3,62;Março;2018;145689,6402;35345,46;m²;4,02;Março;2018;161787,943;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;16098,30278;0,003154903;0,110497238;0,000348608
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Execução de pintura mecânica de faixa com promotor de aderência para execução de pintura em pavimento rígido.;35345,46;m²;9,35;Março;2018;376297,8275;35345,46;m²;7,04;Março;2018;283330,129;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-92967,69856;0,008148715;-0,247058824;-0,002013212
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Junta de dilatação tipo isopor espessura = 10 mm – fornecimento e aplicação.;37034;m;6,91;Março;2018;291383,6181;37034;m;2,52;Março;2018;106264,3586;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-185119,2595;0,006309901;-0,635311143;-0,00400875
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Pintura das barras de transferência com fundo anticorrosivo zarcão espessura da pintura de 1 mm.;73317;m;1,12;Março;2018;93499,47467;73317;m;1,03;Março;2018;85986,12403;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-7513,350643;0,002024727;-0,080357143;-0,000162701
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Engraxamentos das barras de transferência espessura de graxa de 2 mm.;73317;m;4,33;Março;2018;361475,6476;73317;m;4,27;Março;2018;356466,7472;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-5008,900429;0,007827741;-0,013856813;-0,000108468
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Catadióptricos – película refletiva.;17385;unid.;25,98;Março;2018;514280,7917;17385;und;25,98;Março;2018;514280,7917;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;0;0,01113673;0;0
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Pavimento de concreto com equipamento de pequeno porte espessura de 023 m com agente de cura e com tela soldada – concreto usinado – areia e brita comercial.;34805;m²;320,62;Março;2018;12706288,44;34805;m²;115,48;Março;2018;4576514,844;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-8129773,598;0,275154175;-0,639822843;-0,176049927
50606.001200/2018-76;2521300;AT n. 04/2019;2019;BR-381;MG;Sudeste;28/01/2019;Pintura ou aguada da superfície asfáltica com cal hidratada.;155157;m²;0,43;Março;2018;75967,23008;155157;m²;0,43;Março;2018;75967,23008;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;0;0,001645067;0;0
50604.002759/2018-33;2584862;AT n. 07/2019;2018;BR-101;PE;Nordeste;07/02/2019;Execução do serviço de estabilidade do talude. ;1;unid.;486265,37;Novembro;2016;563160,799;1;unid.;295042,89;Novembro;2016;341699,4093;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;-221461,3898;1;-0,393247169;-0,393247169
50616.000530/2014-00;3600191;AT n. 34/2019;2019;BR-470;SC;Sul;12/07/2019;Fornecimento e cravação de estaca metálica W 360 x 122. ;378;m;829,51;Novembro;2012;471045,5228;1492;m;902,13;Novembro;2012;2022029,107;RODOVIÁRIO;IGP-DI;499,989;499,989;751,121;1550983,584;0,001109739;3,29264054;0,003653972
50616.000530/2014-00;3600191;AT n. 34/2019;2019;BR-470;SC;Sul;12/07/2019;Concreto estrutural Fck = 45 Mp – usinado e bombeado (para OAE).;592,58;m³;292,53;Novembro;2012;260415,5152;592,58;m³;318,14;Novembro;2012;283214,002;RODOVIÁRIO;IGP-DI;499,989;499,989;751,121;22798,4868;0,000613514;0,087546576;5,37E-05
50616.000530/2014-00;3600191;AT n. 34/2019;2019;BR-470;SC;Sul;12/07/2019;Confecção e colocação cabo 19 cord. D= 127 mm FREYSS. ;19296,34;kg;10,3;Novembro;2012;298580,6244;19296,34;kg;11,2;Novembro;2012;324670,1936;RODOVIÁRIO;IGP-DI;499,989;499,989;751,121;26089,56913;0,000703428;0,087378641;6,15E-05
50616.000530/2014-00;3600191;AT n. 34/2019;2019;BR-470;SC;Sul;12/07/2019;Protensão e injeção cabo 19 cord. D= 127 mm FREYSS. ;40;unid.;3097,91;Novembro;2012;186156,516;40;und;3369,13;Novembro;2012;202454,3976;RODOVIÁRIO;IGP-DI;499,989;499,989;751,121;16297,88156;0,000438567;0,087549348;3,84E-05
50616.000530/2014-00;3600191;AT n. 34/2019;2019;BR-470;SC;Sul;12/07/2019;Confecção e colocação cabo 12 cord. D= 152 mm FREYSS. ;7159,29;kg;12,07;Novembro;2012;129815,5385;7159,29;kg;13,12;Novembro;2012;141108,5224;RODOVIÁRIO;IGP-DI;499,989;499,989;751,121;11292,98388;0,000305833;0,086992543;2,66E-05
50616.000530/2014-00;3600191;AT n. 34/2019;2019;BR-470;SC;Sul;12/07/2019;Protensão e injeção cabo 12 cord. D= 152 mm FREYSS. ;15;unid.;2192,78;Novembro;2012;49412,38026;15;und;2384,75;Novembro;2012;53738,25638;RODOVIÁRIO;IGP-DI;499,989;499,989;751,121;4325,87612;0,000116411;0,087546402;1,02E-05
50616.000530/2014-00;3600191;AT n. 34/2019;2019;BR-470;SC;Sul;12/07/2019;Remanejamento da rede de alta tensão (complementação). ;1;unid.;599756,51;Novembro;2012;900999,2411;1;und;599756,513;Novembro;2012;900999,2456;RODOVIÁRIO;IGP-DI;499,989;499,989;751,121;0,004506825;0,00212267;5,00E-09;1,06E-11
50616.000530/2014-00;3600191;AT n. 34/2019;2019;BR-470;SC;Sul;12/07/2019;Remoção e relocação de postes da Rede de Distribuição Elétrica. ;1;unid.;927673,66;Novembro;2012;1393620,994;1;und;927673,67;Novembro;2012;1393621,009;RODOVIÁRIO;IGP-DI;499,989;499,989;751,121;0,01502275;0,00328324;1,08E-08;3,54E-11
50607.000074-2011-56;3820272;AT n. 45/2019;2019;BR-465;RJ;Sudeste;14/08/2019;Pino d=305cm para estaca inclinada. ;157,62;m;776,39;Novembro;2016;141726,2613;157,62;m;632,81;Novembro;2016;115516,4227;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;-26209,83861;0,001333017;-0,18493283;-0,000246519
50607.000074-2011-56;3820272;AT n. 45/2019;2019;BR-465;RJ;Sudeste;14/08/2019;Lançamento de travessia de concreto para passarela.  ;136;unid.;6300,03;Novembro;2016;992294,5373;136;und;3196,66;Novembro;2016;503494,1509;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;-488800,3864;0,009333103;-0,492596067;-0,00459745
50607.000074-2011-56;3820272;AT n. 45/2019;2019;BR-465;RJ;Sudeste;14/08/2019;Execução de abrigo de ônibus. ;8;und;6192,95;Novembro;2016;57378,16239;8;und;6013,76;Novembro;2016;55717,95313;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;-1660,209257;0,000539675;-0,028934514;-1,56E-05
50607.000074-2011-56;3820272;AT n. 45/2019;2019;BR-465;RJ;Sudeste;14/08/2019;Estaca raiz DN = 31 cm em solo.  ;857,6;m;351,79;Novembro;2016;349403,5692;857,6;m;350,84;Novembro;2016;348460,0136;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;-943,5555038;0,003286342;-0,002700475;-8,87E-06
50607.000074-2011-56;3820272;AT n. 45/2019;2019;BR-465;RJ;Sudeste;14/08/2019;Estaca raiz DN = 41 cm em solo inclinada. ;738,54;m;425,76;Novembro;2016;364164,7909;738,54;m;423,23;Novembro;2016;362000,809;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;-2163,98187;0,00342518;-0,005942315;-2,04E-05
50607.000074-2011-56;3820272;AT n. 45/2019;2019;BR-465;RJ;Sudeste;14/08/2019;Confecção e colocação cabo 10 cord. D=127mm. ;5222;kg;23,02;Novembro;2016;139219,882;5222;kg;21,73;Novembro;2016;131418,2466;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;-7801,635439;0,001309443;-0,056038228;-7,34E-05
50616.001243/2014-17;3634793;AT n. 36/2019;2019;BR-470;SC;Sul;17/07/2019;Concreto projetado Fck= 25 Mpa via seca aplicado em superfícies inclinadas de 60º a 90º.;156;m³;604,45;Maio;2013;139225,9984;156;m³;531,71;Maio;2013;122471,4296;RODOVIÁRIO;IGP-DI;508,715;508,715;751,121;-16754,56883;0,000328003;-0,120340806;-3,95E-05
50616.001243/2014-17;3634793;AT n. 36/2019;2019;BR-470;SC;Sul;17/07/2019;Geocélula de PEAD paredes perfuradas soldadas – altura de 200 mm e 250 cm2 de área de célula – fornecimento e instalação.;9771;m²;67,57;Maio;2013;974828,669;9771;m²;67,94;Maio;2013;980166,6387;RODOVIÁRIO;IGP-DI;508,715;508,715;751,121;5337,969625;0,002296605;0,005475803;1,26E-05
50616.001243/2014-17;3634793;AT n. 36/2019;2019;BR-470;SC;Sul;17/07/2019;Fornecimento de bloco de EPS – dimensões (40 x 120 x 05 m) T5 – densidade de 21 kg/m3. ;420;m³;246,67;Maio;2013;152968,1397;420;m³;271,39;Maio;2013;168297,8207;RODOVIÁRIO;IGP-DI;508,715;508,715;751,121;15329,681;0,000360379;0,100214862;3,61E-05
50616.001243/2014-17;3634793;AT n. 36/2019;2019;BR-470;SC;Sul;17/07/2019;Geomembrana de PEAD de 1 mm de espessura RT 22 kN/m. ;500;m²;11,32;Maio;2013;8357,026744;500;m²;12,45;Maio;2013;9191,252912;RODOVIÁRIO;IGP-DI;508,715;508,715;751,121;834,2261679;1,97E-05;0,099823322;1,97E-06
50616.001243/2014-17;3634793;AT n. 36/2019;2019;BR-470;SC;Sul;17/07/2019;Fornecimento de materiais e execução de reforço de fundações Ringtrac J 2.000 PM. ;39464;m;296,4;Maio;2013;17270887,79;39464;und;264,24;Maio;2013;15396961,5;RODOVIÁRIO;IGP-DI;508,715;508,715;751,121;-1873926,287;0,04068859;-0,108502024;-0,004414794
50616.001243/2014-17;3634793;AT n. 36/2019;2019;BR-470;SC;Sul;17/07/2019;Cola Sikadur 32 gel. ;600;kg;84,3;Maio;2013;74681,69836;600;kg;106,92;Maio;2013;94720,84446;RODOVIÁRIO;IGP-DI;508,715;508,715;751,121;20039,14611;0,000175943;0,268327402;4,72E-05
50613.000924/2019-94;;AT n. 40/2019;2019;BR-230;PB;Nordeste;;Ancoragem da ferragem com resina epoxídica tixotrópica. ;6996;kg;44,01;Julho;2018;335290,9899;6996;kg;44,06;Julho;2018;335671,9158;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;380,9259145;0,023446554;0,001136105;2,66E-05
50613.000924/2019-94;;AT n. 40/2019;2019;BR-230;PB;Nordeste;;Fixação de telas com pinos de aço tipo Walsiva aplicados com pistola apropriada. ;4225;unid.;5,25;Julho;2018;24154,98268;4225;unid.;5,25;Julho;2018;24154,98268;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;0;0,001689133;0;0
50613.000924/2019-94;;AT n. 40/2019;2019;BR-230;PB;Nordeste;;Aplicação de inibidor químico de corrosão com primer de elevado teor de zinco. ;603;m²;54,83;Julho;2018;36004,45751;603;m²;51,8;Julho;2018;34014,78933;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-1989,668179;0,002517755;-0,055261718;-0,000139135
50613.000924/2019-94;;AT n. 40/2019;2019;BR-230;PB;Nordeste;;Pastilha galvânica Z (80 x 80 mm). ;37364;unid.;129,32;Julho;2018;5261865,866;37364;unid.;125,58;Julho;2018;5109690,036;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-152175,83;0,367956862;-0,028920507;-0,010641499
50613.000924/2019-94;;AT n. 40/2019;2019;BR-230;PB;Nordeste;;Reparo localizado com groute tixitrópico. ;347;m²;18,27;Julho;2018;6903,808493;347;m²;17,72;Julho;2018;6695,976272;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-207,8322206;0,000482776;-0,030103996;-1,45E-05
50613.000924/2019-94;;AT n. 40/2019;2019;BR-230;PB;Nordeste;;Pingadeira de elastômero perfil 40 x 40 mm com aba inclinada e fixada com adesivo estrutural e pinos – fornecimento e instalação exclusive plataforma de inspeção. ;88;m;221,42;Julho;2018;21218,77132;88;m;221,44;Julho;2018;21220,68792;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;1,916608375;0,001483807;9,03E-05;1,34E-07
50613.000924/2019-94;;AT n. 40/2019;2019;BR-230;PB;Nordeste;;Cura química do concreto e Graute. ;2979;m²;64,59;Julho;2018;209534,9638;2979;m²;1,06;Julho;2018;3438,722119;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-206096,2417;0,014652564;-0,983588791;-0,014412098
50613.000924/2019-94;;AT n. 40/2019;2019;BR-230;PB;Nordeste;;Desbastação de concreto ao longo das fissuras. ;749;m;57,57;Julho;2018;46956,82895;749;m;2,01;Julho;2018;1639,451558;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-45317,37739;0,003283643;-0,965085982;-0,003168998
50613.000924/2019-94;;AT n. 40/2019;2019;BR-230;PB;Nordeste;;Acabamento de pedreiro. ;2978;m²;74,14;Julho;2018;240435,1665;2978;m²;43,29;Julho;2018;140388,9717;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-100046,1949;0,016813384;-0,416104667;-0,006996127
50613.000924/2019-94;;AT n. 40/2019;2019;BR-230;PB;Nordeste;;Iluminação interna no bueiro. ;726;m;66,77;Julho;2018;52788,42574;726;m;45,93;Julho;2018;36312,30184;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-16476,12389;0,00369144;-0,31211622;-0,001152158
50613.000924/2019-94;;AT n. 40/2019;2019;BR-230;PB;Nordeste;;Ventilação forçada no bueiro.  ;12;mês;1846,4;Julho;2018;24128,35707;12;mês;2863,24;Julho;2018;37416,20293;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;13287,84586;0,001687271;0,550714905;0,000929205
50613.000924/2019-94;;AT n. 40/2019;2019;BR-230;PB;Nordeste;;Corpo BSCC 110 x 100 m – moldado no local – altura do aterro 000 a 100 m – areia e brita comerciais. ;209,5;m;1791,93;Julho;2018;408814,0201;209,5;m;1791,93;Julho;2018;408814,0201;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;0;0,028587943;0;0
50613.000924/2019-94;;AT n. 40/2019;2019;BR-230;PB;Nordeste;;Corpo BTCC 100 x 100 m – moldado no local – altura do aterro 000 a 100 m – areia e brita comerciais. ;47,4;m;3815,77;Julho;2018;196961,4553;47,4;m;3815,77;Julho;2018;196961,4553;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;0;0,013773312;0;0
50613.000924/2019-94;;AT n. 40/2019;2019;BR-230;PB;Nordeste;;Boca BSCC 110 x 100 m – esconsidade 0º - areia e brita comerciais.;18;unid.;6665,37;Julho;2018;130652,4269;18;unid.;6665,36;Julho;2018;130652,2309;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-0,196016766;0,00913639;-1,50E-06;-1,37E-08
50613.000924/2019-94;;AT n. 40/2019;2019;BR-230;PB;Nordeste;;Boca BTCC 100 x 100 m – esconsidade 0º - areia e brita comerciais.;3;unid.;8684,52;Julho;2018;28371,85869;3;unid.;8684,52;Julho;2018;28371,85869;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;0;0,001984015;0;0
50613.000924/2019-94;;AT n. 40/2019;2019;BR-230;PB;Nordeste;;Calha em concreto armado fck= 20 Mpa para BSTM Ø 120. ;596,4;m;70,7;Julho;2018;45917,45005;596,4;m;70,7;Julho;2018;45917,45005;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;0;0,00321096;0;0
50613.000924/2019-94;;AT n. 40/2019;2019;BR-230;PB;Nordeste;;Calha em concreto armado fck= 20 Mpa para BSTM Ø 140. ;45;m;82,89;Julho;2018;4061,957425;45;m;82,89;Julho;2018;4061,957425;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;0;0,000284049;0;0
50613.000924/2019-94;;AT n. 40/2019;2019;BR-230;PB;Nordeste;;Calha em concreto armado fck= 20 Mpa para BSTM Ø 160. ;70,4;m;94,58;Julho;2018;7250,912803;70,4;m;94,58;Julho;2018;7250,912803;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;0;0,000507049;0;0
50613.000924/2019-94;;AT n. 40/2019;2019;BR-230;PB;Nordeste;;Fornecimento de bandeira para sinalização – utilização de 10 vezes. ;3;unid.;2,61;Julho;2018;8,526729303;3;unid.;2,61;Julho;2018;8,526729303;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;0;5,96E-07;0;0
50613.000924/2019-94;;AT n. 40/2019;2019;BR-230;PB;Nordeste;;Espalhamento e compactação de material proveniente da fresagem. ;756;m³;43,07;Julho;2018;35458,25679;756;m³;43,07;Julho;2018;35458,25679;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;0;0,002479559;0;0
50605.003615/2018-94;3804458;AT n. 43/2019;2019;BR-135;BA;Nordeste;12/08/2019;Remoção dos postes de energia elétrica existentes na Rodovia.;1;global;1221379,99;Abril;2019;1272943,699;1;global;1066460,99;Abril;2019;1111484,394;RODOVIÁRIO;IGP-DI;720,695;720,695;751,121;-161459,3055;0,101571456;-0,126839314;-0,012883254
50600.025942/2019-28;3863483;AT n. 47/2019;2019;BR-156;AP;Norte;20/08/2019;Estaca (030 x 030)m.;1280,4;m³;701,3;Outubro;2018;951701,2784;1280,4;m;222,6;Outubro;2018;302080,0008;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;-649621,2776;0,110850822;-0,682589477;-0,075665604
50600.025942/2019-28;3863483;AT n. 47/2019;2019;BR-156;AP;Norte;20/08/2019;Transversina (030 x 030)m.;178,2;m;526,79;Outubro;2018;99493,88062;178,2;m;230,51;Outubro;2018;43536,00946;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;-55957,87116;0,011588698;-0,562425255;-0,006517776
50600.025942/2019-28;3863483;AT n. 47/2019;2019;BR-156;AP;Norte;20/08/2019;Longarina (030 x 030)m.;1150;m;503,22;Outubro;2018;613347,8992;1150;m;219,69;Outubro;2018;267768,3716;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;-345579,5276;0,071440609;-0,563431501;-0,040251889
50600.025942/2019-28;3863483;AT n. 47/2019;2019;BR-156;AP;Norte;20/08/2019;Balancin (030 x 030)m.;443,8;m;520,9;Outubro;2018;245015,0737;443,8;m;218,59;Outubro;2018;102817,9016;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;-142197,1721;0,028538495;-0,580360914;-0,016562627
50600.025942/2019-28;3863483;AT n. 47/2019;2019;BR-156;AP;Norte;20/08/2019;Ala.;160,58;m²;994,94;Outubro;2018;169332,1775;160,58;m²;351,97;Outubro;2018;59902,95548;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;-109429,2221;0,019723217;-0,646239974;-0,012745931
50600.025942/2019-28;3863483;AT n. 47/2019;2019;BR-156;AP;Norte;20/08/2019;Guarda Rodas (030 x 030)m.;1930;m;443,14;Outubro;2018;906461,5993;1930;m;199,92;Outubro;2018;408944,8096;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;-497516,7897;0,105581463;-0,548855892;-0,057949008
50600.025942/2019-28;3863483;AT n. 47/2019;2019;BR-156;AP;Norte;20/08/2019;Linha d'Água (020 x 020)m.;396;m;276,62;Outubro;2018;116099,3829;396;m;104,19;Outubro;2018;43729,28458;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;-72370,09829;0,013522848;-0,623346107;-0,008429415
50600.025942/2019-28;3863483;AT n. 47/2019;2019;BR-156;AP;Norte;20/08/2019;Deslizante (030 x 008)m.;5780;m;137,57;Outubro;2018;842757,6899;5780;m;63,28;Outubro;2018;387655,0601;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;-455102,6298;0,098161455;-0,540015992;-0,053008756
50600.025942/2019-28;3863483;AT n. 47/2019;2019;BR-156;AP;Norte;20/08/2019;Prancheta (020 x 008)m.;12414,6;m;188,44;Outubro;2018;2479459,25;12414,6;m;45,86;Outubro;2018;603417,5398;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;-1876041,71;0,288798704;-0,756633411;-0,218514748
50600.025942/2019-28;3863483;AT n. 47/2019;2019;BR-156;AP;Norte;20/08/2019;Contraventamento (020 x 008)m.;1116;m;205,47;Outubro;2018;243032,1695;1116;m;58,01;Outubro;2018;68614,86424;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;-174417,3053;0,028307533;-0,71767168;-0,020315515
50600.025942/2019-28;3863483;AT n. 47/2019;2019;BR-156;AP;Norte;20/08/2019;Guarda Corpo: Corrimão (015 x 005)m + Balaustre (020 x 008)m.;2640;m;197,77;Outubro;2018;553369,8443;2640;m;74,93;Outubro;2018;209657,6955;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;-343712,1488;0,064454576;-0,62112555;-0,040034384
50600.025942/2019-28;3863483;AT n. 47/2019;2019;BR-156;AP;Norte;20/08/2019;Mão Francesa (020 x 020)m.;128;m;272,38;Outubro;2018;36951,86253;128;m;102,22;Outubro;2018;13867,46232;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;-23084,4002;0,004304023;-0,624715471;-0,00268879
